username,verified,followersCount,content,date,country,replyCount,retweetCount,likeCount,url,hashtags
cybotcam,False,671,The #Bitcoin family grows. https://t.co/IHYbgk2tf3,2020-11-03 00:41:57+00:00,Canada,0,0,1,https://twitter.com/cybotcam/status/1323425146070274050,['Bitcoin']
wagjuer,False,5498,"No, NFL player Russell Okung is not being paid in Bitcoin - The Verge https://t.co/HrbrMKqMll via @nuzzel",2020-12-30 16:57:09+00:00,France,0,1,0,https://twitter.com/wagjuer/status/1344326673458733056,[]
pgj1997,False,128,"@Trudermark If this were true, every Switch that ran the game even once would be bricked by now.

Game consoles aren't designed for BitCoin mining the same way PCs are.",2020-04-06 01:59:58+00:00,Canada,0,0,0,https://twitter.com/pgj1997/status/1246980941756727296,[]
millenialcrypto,False,6,"@Stocktrader I base my buying decisions on trading bundles at @officialmudrex. Great trading bundles, #algotrading at its best! I am contented because they are transparent, open and give reasons for the strategy. They also have a demo call with u! 

#BTC #BTCUSDT #ETH $LINK $GRT $ADA #Crypto https://t.co/57cFs1fths",2020-12-30 14:57:47+00:00,Argentina,0,0,0,https://twitter.com/millenialcrypto/status/1344296632431480838,"['algotrading', 'BTC', 'BTCUSDT', 'ETH', 'Crypto']"
siabdo,False,378,Need to get me one of those caps #Bitcoin https://t.co/tZpTmZM6ER,2020-12-16 17:06:19+00:00,France,0,0,0,https://twitter.com/siabdo/status/1339255548244582402,['Bitcoin']
_kendrickJames,False,1439,Wish I would’ve invested in to Bitcoin 2 years ago 🙃,2020-12-17 15:02:32+00:00,United States,0,0,5,https://twitter.com/_kendrickJames/status/1339586783185498123,[]
HalloKrypto,False,328,"Santa Claus is coming to town...

https://t.co/l9TOH2OCwv

#bitcoin",2020-12-25 12:02:19+00:00,France,0,1,2,https://twitter.com/HalloKrypto/status/1342440533235478528,['bitcoin']
levig5020,False,354,@RJProthro Bitcoin!,2020-12-30 01:04:13+00:00,Australia,2,0,0,https://twitter.com/levig5020/status/1344086857424973824,[]
ExcoTrader,False,86,"Bitcoin Halving Countdown 2020
#dgb #digibyte 
 https://t.co/2kxjWEjUqF",2020-05-11 13:48:56+00:00,South Korea,0,0,0,https://twitter.com/ExcoTrader/status/1259842932510785536,"['dgb', 'digibyte']"
roentgen1895,False,819,@cmathemagician $BTC $ETH $NEO,2020-05-12 08:58:44+00:00,Israel,0,0,0,https://twitter.com/roentgen1895/status/1260132289456992261,[]
GOSOLOTV,False,809,"Satoshi Nakamoto is the name used by the pseudonymous person who created bitcoin $BTC

The real creator of @Bitcoin  remains a mystery🤔

Tune in to SOLO TV E07 this Friday to find out who could have created #BTC

▶️ https://t.co/b4lYn85Wox 

P.S @BrentHirose may have a secret 🤐 https://t.co/MaBg2aQnvg",2020-12-29 18:25:03+00:00,Argentina,0,2,7,https://twitter.com/GOSOLOTV/status/1343986403122802692,['BTC']
jakestpeter,False,2705,"Bitcoin Sets New All-Time High of $28,502.02; Bulls Back in the Driver’s Seat https://t.co/KPPu5lhXL8 via @coindesk",2020-12-30 17:00:18+00:00,Mexico,0,0,0,https://twitter.com/jakestpeter/status/1344327462164029441,[]
iTweetuSleep,False,4939,"If @elonmusk keeps mentioning $DOGE, then it could be the next $BTC in the making 😂",2020-11-18 20:12:12+00:00,Mexico,0,0,0,https://twitter.com/iTweetuSleep/status/1329155465876561926,[]
Kid_AtPlay,False,395,"Idk what’s going on with Bitcoin, but it’s making my investments look good 👀",2020-12-27 01:46:00+00:00,Mexico,0,0,0,https://twitter.com/Kid_AtPlay/status/1343010210345005056,[]
Nick_Barnes,False,907,"@officialmabhena Yeah totally. I mean, I’m just trying to get free Bitcoin and I’m not sure how to do that with listening to him but I’ll pretend he’s dangerous and motivated. Plus I’m just a generic ass white kid so it’s a safe go to for me hahaha",2020-12-29 09:15:09+00:00,Mexico,1,1,0,https://twitter.com/Nick_Barnes/status/1343848018060173312,[]
rightclickable,False,2012,@krypticrooks Especially bitcoin,2020-12-30 23:58:45+00:00,Argentina,1,0,1,https://twitter.com/rightclickable/status/1344432770085490689,[]
jtanwar_crypto,False,823,"Now we all know why #SatoshiNakamoto never came out in open.

#wazirXwarriors",2020-12-29 19:18:07+00:00,Argentina,1,0,5,https://twitter.com/jtanwar_crypto/status/1343999759644729345,"['SatoshiNakamoto', 'wazirXwarriors']"
thatfinchguy,False,433,It was $BTC 😒 https://t.co/Wr9MfJNwZn,2020-12-30 23:44:10+00:00,Argentina,0,0,0,https://twitter.com/thatfinchguy/status/1344429099612299265,[]
BitcoinCashCom2,False,437,"@KyleSGibson At least Madoff is fun to party around with, can't say the same about Bitcoin Maximalists/Trolls. Bitcoin folks like to talk about buying Bitcoin, then hodl and sell to the next greater fool. What a shame.",2020-12-30 23:55:38+00:00,Argentina,0,0,0,https://twitter.com/BitcoinCashCom2/status/1344431986870427648,[]
banker_hound,False,1424,"When one of your best mates finds out you haven’t been invested in Bitcoin this entire time but he has.

https://t.co/OjYFHwgbUx",2020-12-30 23:55:20+00:00,Argentina,0,0,0,https://twitter.com/banker_hound/status/1344431911213608963,[]
MagicryptoB,False,3632,BTC 4HRS - #BTCUSD chart https://t.co/3Bb0VxlXUc,2020-12-30 13:44:00+00:00,Argentina,0,0,6,https://twitter.com/MagicryptoB/status/1344278065204002817,['BTCUSD']
DeepDish71,False,906,"For that you should try with Marx, Engels, or Grimm brothers, or Lewis Carroll, or any other fairytale writer that is suiting your preferences, not Satoshi Nakamoto aka Dr Craig Wright https://t.co/DLa4l68BPf",2020-12-30 09:52:24+00:00,Argentina,0,0,0,https://twitter.com/DeepDish71/status/1344219780262354944,[]
benyaminsobhani,False,0,"A question from you, could an individual or a group implement an idea in 2009 that is so big and digital money, and follow it without intermediaries؟؟؟!!, wait for the next tweets  #BTC #BTCUSDT #cryptocurrencies #Bitcoin #SatoshiNakamoto #satoshi #DigitalMarketing",2020-12-28 20:47:53+00:00,Argentina,0,0,0,https://twitter.com/benyaminsobhani/status/1343659959821729795,"['BTC', 'BTCUSDT', 'cryptocurrencies', 'Bitcoin', 'SatoshiNakamoto', 'satoshi', 'DigitalMarketing']"
amitkum30856710,False,24,"@crypto_birb Sometimes a thought comes to mind as nobody had seen Satoshi Nakamoto, What if he was an alien?",2020-12-30 17:34:40+00:00,Argentina,1,0,4,https://twitter.com/amitkum30856710/status/1344336113884774400,[]
vi_vvvvvv,False,250,Bitcoin changed my life 😭🤩😇😊💸😩,2020-02-22 03:10:25+00:00,Canada,0,2,3,https://twitter.com/vi_vvvvvv/status/1231053602824839168,[]
cuevas27,False,1772,What’s the deal with all these Bitcoin traders checking out my LinkedIn profile??   Buzz 🐝 Off!!,2020-09-25 18:25:21+00:00,Canada,2,0,2,https://twitter.com/cuevas27/status/1309559630499061761,[]
Tomfuckeries,False,283,@RampCapitalLLC Bitcoin is not worth the price,2020-12-28 23:40:37+00:00,Mexico,0,0,0,https://twitter.com/Tomfuckeries/status/1343703430896955394,[]
Tarius87,False,496,"Bitcoin is approaching $30k....it’s expected to hit $100k by the end of next year.

There’s a chance to triple whatever you throw in by the end of the year, if it does.",2020-12-30 23:57:47+00:00,Argentina,0,1,0,https://twitter.com/Tarius87/status/1344432526287319041,[]
_haeusler,False,147,"$4,679 March 2020 #Bitcoin https://t.co/XbhzbjpDxs",2020-12-16 19:41:40+00:00,France,0,0,1,https://twitter.com/_haeusler/status/1339294642983104513,['Bitcoin']
TheGuruLal,False,419,At last Humanity has Honest money! Thank you #Bitcoin &amp; #SatoshiNakamoto. Can people who don't exist still win a symbolic #NobelPrize ? Satoshi needs to get a symbolic Nobel prize!,2020-12-30 23:43:02+00:00,Argentina,0,0,0,https://twitter.com/TheGuruLal/status/1344428813715873793,"['Bitcoin', 'SatoshiNakamoto', 'NobelPrize']"
joey_terry,False,633,My friend has been shorting Bitcoin from 21k and I don’t know how much her account can handle because it doesn’t look like it’s going down,2020-12-30 23:58:34+00:00,Argentina,1,0,1,https://twitter.com/joey_terry/status/1344432724078186497,[]
m_Lana17,False,1871,Meg sent me Bitcoin 🤩♥️,2020-12-17 23:45:41+00:00,United States,0,0,2,https://twitter.com/m_Lana17/status/1339718438281986048,[]
PrinceVultan,False,3111,"I know a guy who lost a $BTC wallet 10 years ago with around ten thousand on it he took as payment for a website. 

He’s a scumbag. 

Every time it goes up I chuckle, knowing he’s thinking about it. https://t.co/qmWKxKDzwN",2020-12-30 23:41:40+00:00,Argentina,0,0,0,https://twitter.com/PrinceVultan/status/1344428470466732033,[]
btc_alert,False,19451,"🔼🔼 ₿1 = $28,117 (13:48 UTC)
$BTC prices continue to rise!
Change since midnight: +4.24%
#Bitcoin $btcusd #btcusd #btc https://t.co/ApwoTXmUN0",2020-12-30 13:48:09+00:00,Argentina,0,3,6,https://twitter.com/btc_alert/status/1344279105970298880,"['Bitcoin', 'btcusd', 'btc']"
RunnerTraderInv,False,160,"$BTC 29.440 is the next strong resistance, if it breaks 45k ... it would be crazy #Bitcoin",2020-12-30 23:46:43+00:00,Argentina,0,0,0,https://twitter.com/RunnerTraderInv/status/1344429740644511751,['Bitcoin']
Criissyyyy,False,132,"S/o @theestallion for the Bitcoin , now what am I supposed to do with it 😂😂",2020-12-18 23:33:22+00:00,Mexico,2,0,0,https://twitter.com/Criissyyyy/status/1340077729090301954,[]
cryptocrine,False,323,$btc dragging the rest of my portfolio up be like https://t.co/TUdp5EBGwv,2020-12-30 23:38:55+00:00,Argentina,1,0,1,https://twitter.com/cryptocrine/status/1344427779647934465,[]
KamilaMuchowska,False,908,@pereabuc The best business model since early bitcoin!,2020-11-25 20:55:42+00:00,France,1,0,2,https://twitter.com/KamilaMuchowska/status/1331703127540690945,[]
de_tradingview,False,5251,#BTCUSD - Watch ur asses! Korrekture gonna interrupt the 1 MILLION PUMP! - TradingView - https://t.co/LqvgVGKZU1,2020-12-30 23:30:01+00:00,Argentina,0,0,0,https://twitter.com/de_tradingview/status/1344425539503759361,['BTCUSD']
GoHaera,False,298,This morning $BTC got pumped by a trading group that also pumped $eth and $xrp. Pretty insane how that's possible! I guess 180k people can do that. https://t.co/vBg28aOHHU https://t.co/HGZ5OAFZyv,2020-12-30 23:55:57+00:00,Argentina,0,0,0,https://twitter.com/GoHaera/status/1344432067677888512,[]
VNBrugger,False,15,"@PeterSchiff So, let‘s rush into #Bitcoin ! Very good comment, Mr. Schiff 👏",2020-12-30 19:05:15+00:00,France,0,0,0,https://twitter.com/VNBrugger/status/1344358907586736137,['Bitcoin']
Tropica38330962,False,10,@bitcoin_trader2 thanks for the birthday wishes,2020-12-30 23:56:53+00:00,Argentina,0,0,0,https://twitter.com/Tropica38330962/status/1344432299799097345,[]
CarlosGalano2,False,32,@Crescat_Capital @TaviCosta @crescatkevin It is time for you acknowledge Bitcoin.,2020-12-30 23:59:26+00:00,Argentina,0,0,0,https://twitter.com/CarlosGalano2/status/1344432941892513792,[]
CryptoJohnnyX,False,6,"@PeterSchiff @PeterSchiff, what if the Fed or US Treasury is Satoshi Nakamoto? They could have packed the biggest bags in the world and be sitting pretty for a new Bretton Woods II negotiation with BTC as reserve currency. Not saying I want this to be true, but they wouldnt have most to lose.",2020-12-30 15:04:31+00:00,Argentina,0,0,0,https://twitter.com/CryptoJohnnyX/status/1344298324241879043,[]
KateVassGalerie,False,3395,👍Celebrating 11th birthday of bitcoin! It’s been a year since we also introduced Crypto Mondays initiative @KateVassGalerie more info in our blog :) https://t.co/DLil9xx74r,2020-01-09 17:23:04+00:00,France,0,1,3,https://twitter.com/KateVassGalerie/status/1215323112222478336,[]
CryptoSquawk,False,2766,"⬆️⬆️ $BTC BUYING PRESSURE ALERT 📈 Price trading around 28882
          https://t.co/iMB1mj8Cs1 👈 #Bitcoin #crypto",2020-12-30 23:43:01+00:00,Argentina,0,0,2,https://twitter.com/CryptoSquawk/status/1344428810997956608,"['Bitcoin', 'crypto']"
DanSpuller,False,3110,"Acting SEC Chairman Elad Roisman

#SEC #Bitcoin #Blockchain #Crypto #fintech

@BlockchainAssn @kevin_batteh @LeahWald @BitwiseInvest @MarkYusko @HaileyLennonBTC @cryptocoley",2020-12-24 17:31:30+00:00,Mexico,0,5,13,https://twitter.com/DanSpuller/status/1342160987680595969,"['SEC', 'Bitcoin', 'Blockchain', 'Crypto', 'fintech']"
newsbtc,False,58443,"Bitcoin Eyes $30K as UK Vaccine Approval Boosts Risk Appetite
 #bitcoin #btcusd #btcusdt #cryptocurrency...
https://t.co/coPsZR2snH",2020-12-30 13:24:16+00:00,Argentina,0,2,4,https://twitter.com/newsbtc/status/1344273099152351232,"['bitcoin', 'btcusd', 'btcusdt', 'cryptocurrency']"
Dre_Oldereide,False,298,"Boss just called. Got a promotion. It’s called “furglough”. Anyways let’s connect our Bluetooth. 
#COVIDー19 #StayAtHome #Bitcoin https://t.co/eaWALuMm5r",2020-04-01 09:48:42+00:00,France,0,0,0,https://twitter.com/Dre_Oldereide/status/1245286960060682240,"['COVIDー19', 'StayAtHome', 'Bitcoin']"
roccodallas,False,2722,#Business #Bitcoin #BTCUSD #BTCUSDT Publicly-Traded GreenPro Capital Set to Launch $100 Million Bitcoin Fund https://t.co/iL3gu4NEvv https://t.co/E19DB2lQ80,2020-12-30 15:09:33+00:00,Argentina,0,0,1,https://twitter.com/roccodallas/status/1344299594297970690,"['Business', 'Bitcoin', 'BTCUSD', 'BTCUSDT']"
cryptopredators,False,179,"Trump just sign another $btc pump!
https://t.co/YJri8MZijF  900 bilion stimulus deal #moon #BTCUSDT #BTC",2020-12-28 21:44:52+00:00,Argentina,0,0,0,https://twitter.com/cryptopredators/status/1343674302646919169,"['moon', 'BTCUSDT', 'BTC']"
DeepBlueCrypto,False,5069,"Kudos to those brainiac founders for #Bitcoin and @Tesla 
   - Satoshi Nakamoto
   - Elon Musk @elonmusk https://t.co/8grV8FDp2U",2020-12-29 19:05:43+00:00,Argentina,0,0,3,https://twitter.com/DeepBlueCrypto/status/1343996638721933314,['Bitcoin']
deminism,False,558,"@elonmusk For context, everyone who talks about the #Bitcoin bubble - + 231% this year vs.  Tesla + 730% https://t.co/cBxz0PAlZZ",2020-12-21 17:04:12+00:00,Switzerland,2,0,6,https://twitter.com/deminism/status/1341066955298664449,['Bitcoin']
JVANZ93,False,150,"Airdrop: Chocolate (COCO) 
25 $COCO + 10 $COCO 

Step-by-step guide:
1. Fill in the form https://t.co/j0ESQtC0zO 
2. Join Telegram 
3. Follow Twitter 
4. Submit Address 

#Airdrop #blockchain #cryptocurrency #ICO #Crypto #ETH #giveaway #defi $COCO #COCO #Bitcoin",2020-10-09 01:37:27+00:00,Israel,0,0,0,https://twitter.com/JVANZ93/status/1314379418165407744,"['Airdrop', 'blockchain', 'cryptocurrency', 'ICO', 'Crypto', 'ETH', 'giveaway', 'defi', 'COCO', 'Bitcoin']"
HlyCtyInvestor,False,290,@dollarsanddata They should just pay us all in bitcoin...,2020-03-18 00:56:55+00:00,Canada,0,0,0,https://twitter.com/HlyCtyInvestor/status/1240079705207910400,[]
deboevibes,False,65,Sooooooooo happy I’m in the #Bitcoin market right now!!!! PATIENCE PAYING OFF!!! #WINNING #cryptocurrencies #investing 💯💯💯,2020-12-17 13:30:13+00:00,United States,0,0,0,https://twitter.com/deboevibes/status/1339563554127671297,"['Bitcoin', 'WINNING', 'cryptocurrencies', 'investing']"
Inchhighprivate,False,1958,"@btccultmember ""If you don't believe me or don't get it, I don't have time to try to convince you, sorry"" - Satoshi Nakamoto.",2020-12-30 16:38:28+00:00,Argentina,0,0,0,https://twitter.com/Inchhighprivate/status/1344321970687639560,[]
Jagadishwarban2,False,4,@Altcoinbuzzio If bitcoin crashes they will lose more than half of thier investement.If dollar cashes they may loose 2-5% of their investement.Which is better?,2020-12-30 23:58:04+00:00,Argentina,0,0,0,https://twitter.com/Jagadishwarban2/status/1344432599695953920,[]
K_kvilla,False,3666,My Bitcoin just going up ☺️,2020-12-21 16:54:10+00:00,Mexico,0,0,0,https://twitter.com/K_kvilla/status/1341064428016549889,[]
robtcohen,False,6,"Re bitcoin: I confess that I am envious of you whom are both very knowledgeable and lucky. The “concept” of Bitcoin challenges my mentality! I just saw  an articulate poster “predicts” the (current?) twenty thousand dollar price goes to 100,000 dollars. I fear Ponzi",2020-12-17 18:40:10+00:00,United States,0,0,0,https://twitter.com/robtcohen/status/1339641554995175425,[]
bitcoinagile,False,64819,#bitcoin Eyes $30K as UK Vaccine Approval Boosts Risk Appetite #btcusd #btcusdt #cryptocurrency https://t.co/PT2whwEpbG https://t.co/z0VLICL7Cd,2020-12-30 13:24:24+00:00,Argentina,0,0,2,https://twitter.com/bitcoinagile/status/1344273129439375361,"['bitcoin', 'btcusd', 'btcusdt', 'cryptocurrency']"
funy1x,False,27,"$TSLA valuation makes $BTC look like a value play. #ToTheMoon 
Even a 90% drop would put it at almost 3x its 2019 lows🤯 @federalreserve @SEC_Enforcement :  That's some impressive team work! Nothing to see here said the bubble blower man to the fox hen house guard. Move along. https://t.co/oWszSzrswl",2020-12-30 23:41:16+00:00,Argentina,0,0,0,https://twitter.com/funy1x/status/1344428369392373765,['ToTheMoon']
BlockChainGang8,False,644,Do we correct at 29-30K back to 21K?  - #BTCUSD chart https://t.co/H0iHf7heY9,2020-12-30 23:14:58+00:00,Argentina,0,0,0,https://twitter.com/BlockChainGang8/status/1344421753422974976,['BTCUSD']
JackXD93970500,False,86,@VIKING_0ne @VenkatPutani @AdamScochran Is it not possible to trace who Satoshi Nakamoto is? Just being curious.,2020-12-29 17:35:56+00:00,Argentina,0,0,0,https://twitter.com/JackXD93970500/status/1343974045587566592,[]
CamiloDeMonte,False,15,Next year I am putting to delivery 6 months of my #COVID19  yearly futures contract.  2021 will be year of #BTCUSDT and peoples stupidity in #trading  and #life,2020-12-30 20:26:00+00:00,Argentina,0,0,0,https://twitter.com/CamiloDeMonte/status/1344379230637928448,"['COVID19', 'BTCUSDT', 'trading', 'life']"
LiamRyoma,False,325,"#BTC is going to ascend to around 28400 while making an adjustment but There is position for Shorter between 28k to 28.5k
If breached there, could be reach at 30k
If not, descend to 26k or less
#BTC #BTCUSD #BTCUSDT #Bitcoin https://t.co/psakySNkI0",2020-12-30 02:10:44+00:00,Argentina,1,0,3,https://twitter.com/LiamRyoma/status/1344103597055754240,"['BTC', 'BTC', 'BTCUSD', 'BTCUSDT', 'Bitcoin']"
